name	type	taxonid	kingdom	phylum	class	order	family	genus	species
B01738_Streptococcus mutans	rRNA_5S	1309	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
B01739_Alteromonas macleodii	rRNA_5S	28108	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	NA
B01740_Clostridium kluyveri	rRNA_5S	1534	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
B01741_Burkholderia sp. CCGE1003	rRNA_5S	640512	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	NA
B01742_Acidimicrobium ferrooxidans	rRNA_5S	53635	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidimicrobium	NA
B01743_Aquifex aeolicus	rRNA_5S	63363	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquifex	NA
B01744_Polaromonas sp. JS666	rRNA_5S	296591	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	NA
B01745_Gluconobacter oxydans	rRNA_5S	442	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	NA
B01746_Thermus thermophilus	rRNA_5S	274	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	NA
B01747_Parvibaculum lavamentivorans	rRNA_5S	256618	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Parvibaculum	NA
B01748_Catenulispora acidiphila	rRNA_5S	304895	Bacteria	Actinobacteria	Actinobacteria	Catenulisporales	Catenulisporaceae	Catenulispora	NA
B01749_Carnobacterium sp. WN1359	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B01750_Rubrivivax gelatinosus	rRNA_5S	28068	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Rubrivivax	NA
B01751_Dehalobacter sp. DCA	rRNA_5S	1147129	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacter	NA
B01753_Candidatus Sulfuricurvum sp. RIFRC-1	rRNA_5S	1249480	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Sulfuricurvum	NA
B01754_Dickeya zeae	rRNA_5S	204042	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	NA
B01755_Bradyrhizobium oligotrophicum	rRNA_5S	44255	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	NA
B01756_[Cellvibrio] gilvus	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B01757_Bartonella vinsonii	rRNA_5S	33047	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	NA
B01758_Burkholderia cenocepacia	rRNA_5S	95486	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	NA
B01759_Leptospira interrogans	rRNA_5S	173	Bacteria	Spirochaetes	Spirochaetia	Leptospirales	Leptospiraceae	Leptospira	NA
B01760_Bdellovibrio bacteriovorus	rRNA_5S	959	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
B01761_Asticcacaulis excentricus	rRNA_5S	78587	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	NA
B01762_Teredinibacter turnerae	rRNA_5S	2426	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Teredinibacter	NA
B01763_Spiribacter salinus	rRNA_5S	1335746	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Spiribacter	NA
B01764_Desulfobacula toluolica	rRNA_5S	28223	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacula	NA
B01765_Treponema denticola	rRNA_5S	158	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA
B01766_Aeromonas veronii	rRNA_5S	654	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	NA
B01767_Nautilia profundicola	rRNA_5S	244787	Bacteria	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Nautilia	NA
B01768_Streptococcus mutans	rRNA_5S	1309	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
B01769_Advenella kashmirensis	rRNA_5S	310575	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella	NA
B01770_Yersinia pseudotuberculosis	rRNA_5S	633	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	NA
B01771_Yersinia pseudotuberculosis	rRNA_5S	633	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	NA
B01772_Crinalium epipsammum	rRNA_5S	241425	Bacteria	Cyanobacteria	NA	Oscillatoriales	Gomontiellaceae	Crinalium	NA
B01773_Tolumonas auensis	rRNA_5S	43948	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas	NA
B01774_Chelativorans sp. BNC1	rRNA_5S	266779	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Chelativorans	NA
B01775_Waddlia chondrophila	rRNA_5S	71667	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Waddliaceae	Waddlia	NA
B01776_Komagataeibacter medellinensis	rRNA_5S	1177712	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	NA
B01777_Staphylococcus lugdunensis	rRNA_5S	28035	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	NA
B01778_Thermotoga maritima	rRNA_5S	2336	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	NA
B01780_Yersinia pestis	rRNA_5S	632	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	NA
B01781_Bacillus subtilis	rRNA_5S	1423	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
B01782_candidate division WWE3 bacterium RAAC2_WWE3_1	rRNA_5S	1394710	Bacteria	candidate division WWE3	NA	NA	NA	NA	NA
B01783_Xanthomonas fuscans	rRNA_5S	366648	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	NA
B01784_Erwinia pyrifoliae	rRNA_5S	79967	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	NA
B01785_Pseudomonas sp. VLB120	rRNA_5S	69328	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
B01786_Thauera sp. MZ1T	rRNA_5S	85643	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	NA
B01787_Candidatus Kinetoplastibacterium oncopeltii	rRNA_5S	994696	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Kinetoplastibacterium	NA
B01788_Nocardiopsis dassonvillei	rRNA_5S	2014	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	NA
B01789_Geobacter lovleyi	rRNA_5S	313985	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	NA
B01791_Salmonella enterica	rRNA_5S	28901	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	NA
B01792_Bartonella australis	rRNA_5S	388640	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	NA
B01793_Escherichia coli	rRNA_5S	562	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	NA
B01794_Burkholderia rhizoxinica	rRNA_5S	412963	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Mycetohabitans	NA
B01795_Nitrosococcus watsonii	rRNA_5S	473531	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	NA
B01796_Bifidobacterium adolescentis	rRNA_5S	1680	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	NA
B01797_Caulobacter sp. K31	rRNA_5S	366602	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	NA
B01798_Coxiella burnetii	rRNA_5S	777	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella	NA
B01799_Candidatus Methylomirabilis oxyfera	rRNA_5S	671143	Bacteria	candidate division NC10	NA	NA	NA	Candidatus Methylomirabilis	NA
B01800_Thermovibrio ammonificans	rRNA_5S	228745	Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio	NA
B01801_Azospirillum brasilense	rRNA_5S	192	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	NA
B01802_Fibrobacter succinogenes	rRNA_5S	833	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	NA
B01803_Arthrobacter chlorophenolicus	rRNA_5S	85085	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	NA
B01804_Mycobacterium indicus pranii	rRNA_5S	35617	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium intracellulare
B01805_Aeromonas salmonicida	rRNA_5S	645	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	NA
B01806_Simiduia agarivorans	rRNA_5S	447471	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Simiduia	NA
B01807_Lactobacillus johnsonii	rRNA_5S	33959	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
B01808_Bacillus anthracis	rRNA_5S	1392	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
B01809_Bacillus anthracis	rRNA_5S	1392	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
B01810_Bacillus anthracis	rRNA_5S	1392	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
B01811_Bacillus anthracis	rRNA_5S	1392	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
B01812_Bacillus anthracis	rRNA_5S	1392	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
B01813_Bacillus anthracis	rRNA_5S	1392	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
B01814_Bacillus anthracis	rRNA_5S	1392	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
B01815_Vibrio antiquarius	rRNA_5S	150340	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	NA
B01816_Rickettsia japonica	rRNA_5S	35790	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	NA
B01817_Spiroplasma syrphidicola	rRNA_5S	216945	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	NA
B01818_Candidatus Phytoplasma mali	rRNA_5S	37692	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	NA
B01819_Staphylococcus saprophyticus	rRNA_5S	29385	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	NA
B01820_Spirochaeta africana	rRNA_5S	46355	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	NA
B01821_Paracoccus aminophilus	rRNA_5S	34003	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA
B01822_Marinomonas mediterranea	rRNA_5S	119864	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas	NA
B01823_Methylobacterium nodulans	rRNA_5S	114616	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	NA
B01824_Desulfotomaculum gibsoniae	rRNA_5S	102134	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfallas	NA
B01825_Frateuria aurantia	rRNA_5S	81475	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Frateuria	NA
B01826_Shigella boydii	rRNA_5S	621	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	NA
B01827_Onion yellows phytoplasma	rRNA_5S	100379	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	NA
B01828_Parvularcula bermudensis	rRNA_5S	208216	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula	NA
B01829_Rhizobium sp. IRBG74	rRNA_5S	424182	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	NA
B01830_Bacillus sp. 1NLA3E	rRNA_5S	666686	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
B01831_Corynebacterium terpenotabidum	rRNA_5S	89154	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
B01832_Bifidobacterium longum	rRNA_5S	216816	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	NA
B01833_Bifidobacterium longum	rRNA_5S	216816	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	NA
B01834_Saccharothrix espanaensis	rRNA_5S	103731	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	NA
B01835_Mycobacterium ulcerans	rRNA_5S	1809	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	NA
B01836_Gloeobacter kilaueensis	rRNA_5S	1416614	Bacteria	Cyanobacteria	Gloeobacteria	Gloeobacterales	Gloeobacteraceae	Gloeobacter	NA
B01837_Lachnoclostridium phytofermentans	rRNA_5S	66219	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA
B01838_Candidatus Protochlamydia amoebophila	rRNA_5S	362787	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	NA
B01839_Thioalkalivibrio sp. K90mix	rRNA_5S	396595	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	NA
B01840_Acidiphilium multivorum	rRNA_5S	62140	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	NA
B01841_Desulfitobacterium hafniense	rRNA_5S	49338	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	NA
B01842_Ruegeria pomeroyi	rRNA_5S	89184	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	NA
B01843_Weissella koreensis	rRNA_5S	165096	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	NA
B01844_Hahella chejuensis	rRNA_5S	158327	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Hahellaceae	Hahella	NA
B01845_Calyptogena okutanii thioautotrophic gill symbiont	rRNA_5S	410330	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
B01846_Rickettsia peacockii	rRNA_5S	47589	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	NA
B01847_Mycoplasma mycoides	rRNA_5S	2102	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	NA
B01848_Clostridium sp. BNL1100	rRNA_5S	755731	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	NA
B01849_Aromatoleum aromaticum	rRNA_5S	551760	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Aromatoleum	NA
B01850_Hyphomonas neptunium	rRNA_5S	81032	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas	NA
B01851_Collimonas fungivorans	rRNA_5S	158899	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	NA
B01852_Pantoea sp. At-9b	rRNA_5S	592316	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	NA
B01853_Erwinia billingiae	rRNA_5S	182337	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	NA
B01854_Candidatus Rickettsia amblyommii	rRNA_5S	33989	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	NA
B01855_[Haemophilus] parasuis	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B01856_Pseudomonas putida	rRNA_5S	303	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
B01857_Saccharopolyspora erythraea	rRNA_5S	1836	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	NA
B01858_Leptothrix cholodnii	rRNA_5S	34029	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Leptothrix	NA
B01859_Xanthomonas axonopodis	rRNA_5S	53413	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	NA
B01860_Pseudogulbenkiania sp. NH8B	rRNA_5S	748280	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Pseudogulbenkiania	NA
B01861_Azospira oryzae	rRNA_5S	146939	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira	NA
B01862_Geobacillus sp. JF8	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B01863_Lactobacillus johnsonii	rRNA_5S	33959	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
B01864_Anabaena sp. 90	rRNA_5S	46234	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae	Anabaena	NA
B01865_Wolbachia endosymbiont of Drosophila simulans	rRNA_5S	77038	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	NA
B01866_Mycobacterium sp. MOTT36Y	rRNA_5S	1168287	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	NA
B01867_Mycobacterium marinum	rRNA_5S	1781	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	NA
B01868_Geobacillus sp. C56-T3	rRNA_5S	691437	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	NA
B01869_Gottschalkia acidurici	rRNA_5S	1556	Bacteria	Firmicutes	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	NA
B01870_Candidatus Baumannia cicadellinicola	rRNA_5S	186490	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
B01871_Streptococcus pneumoniae	rRNA_5S	1313	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
B01872_Alkalilimnicola ehrlichii	rRNA_5S	351052	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Alkalilimnicola	NA
B01873_Pseudomonas denitrificans	rRNA_5S	43306	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
B01874_Pusillimonas sp. T7-7	rRNA_5S	1007105	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	NA
B01875_Xanthomonas citri	rRNA_5S	346	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	NA
B01876_Shimwellia blattae	rRNA_5S	563	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shimwellia	NA
B01877_Bacillus amyloliquefaciens	rRNA_5S	1390	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
B01878_Synechococcus sp. CC9311	rRNA_5S	64471	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	NA
B01879_Oceanimonas sp. GK1	rRNA_5S	511062	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanimonas	NA
B01880_Nocardioides sp. JS614	rRNA_5S	196162	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA
B01881_Modestobacter marinus	rRNA_5S	477641	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Modestobacter	NA
B01882_Actinoplanes friuliensis	rRNA_5S	196914	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	NA
B01883_Rickettsia philipii	rRNA_5S	1105106	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	NA
B01884_Cellulomonas fimi	rRNA_5S	1708	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	NA
B01885_Burkholderia thailandensis	rRNA_5S	57975	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	NA
B01886_Burkholderia pseudomallei	rRNA_5S	28450	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	NA
B01887_Fusobacterium nucleatum	rRNA_5S	851	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA
B01888_Fusobacterium nucleatum	rRNA_5S	851	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA
B01889_Fusobacterium nucleatum	rRNA_5S	851	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA
B01890_Fusobacterium nucleatum	rRNA_5S	851	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA
B01891_Arthrobacter sp. Rue61a	rRNA_5S	1118963	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	NA
B01892_Rickettsia conorii	rRNA_5S	781	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	NA
B01893_Vibrio vulnificus	rRNA_5S	672	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	NA
B01894_Vibrio vulnificus	rRNA_5S	672	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	NA
B01895_Vibrio vulnificus	rRNA_5S	672	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	NA
B01896_Vibrio vulnificus	rRNA_5S	672	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	NA
B01897_Streptococcus iniae	rRNA_5S	1346	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
B01898_Sulfuricella denitrificans	rRNA_5S	649841	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Sulfuricella	NA
B01899_Lactobacillus reuteri	rRNA_5S	1598	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
B01900_Erwinia tasmaniensis	rRNA_5S	338565	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	NA
B01901_Halothiobacillus neapolitanus	rRNA_5S	927	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	Halothiobacillus	NA
B01902_Chroococcidiopsis thermalis	rRNA_5S	54299	Bacteria	Cyanobacteria	NA	Chroococcidiopsidales	Chroococcidiopsidaceae	Chroococcidiopsis	NA
B01903_Shigella flexneri	rRNA_5S	623	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	NA
B01904_Mycobacterium canettii	rRNA_5S	78331	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	NA
B01905_Geobacillus thermoglucosidasius	rRNA_5S	1426	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Parageobacillus	NA
B01906_Geobacillus thermoglucosidasius	rRNA_5S	1426	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Parageobacillus	NA
B01907_Kinetoplastibacterium blastocrithidii	rRNA_5S	233181	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Candidatus Kinetoplastibacterium	NA
B01908_Escherichia coli	rRNA_5S	562	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	NA
B01909_Escherichia fergusonii	rRNA_5S	564	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	NA
B01910_Methylophaga frappieri	rRNA_5S	754477	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Methylophaga	NA
B01911_Desulfocapsa sulfexigens	rRNA_5S	65555	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa	NA
B01912_Arthrobacter sp. FB24	rRNA_5S	290399	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	NA
B01913_Citrobacter rodentium	rRNA_5S	67825	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA
